,index,PDP,PDP 95CI,RR,RR 95CI
18,4.347701590909091,-0.20457135155935016,[-0.2909061 -0.1182366],0.814996588565408,[0.74758587 0.88848581]
19,4.55530204040404,-0.21297177358894445,[-0.29087579 -0.13506776],0.8081789488857588,[0.74760853 0.87365671]
20,4.762902489898989,-0.20524466522259946,[-0.27159459 -0.13889474],0.8144480249252467,[0.76216319 0.87031963]
21,4.970502939393938,-0.18491313700183948,[-0.2399988  -0.12982747],0.8311764791975118,[0.7866288  0.87824694]
22,5.178103388888889,-0.155500299468189,[-0.20368796 -0.10731264],0.8559868205880679,[0.81571687 0.8982448 ]
23,5.385703838383838,-0.12052926316317301,[-0.16905019 -0.07200834],0.8864511466012782,[0.84446652 0.93052313]
24,5.593304287878787,-0.08327099683891385,[-0.1389591  -0.02758289],0.9201017687604506,[0.87026362 0.97279404]
25,5.800904737373736,-0.044446306022200094,[-0.11209888  0.02320627],0.9565269584520633,[0.89395586 1.02347763]
26,6.008505186868687,-0.0032952468886328808,[-0.08522374  0.07863324],0.9967101764786488,[0.9183068  1.08180749]
27,6.216105636363636,0.040960363809608616,[-0.05457235  0.13649308],1.041810811315443,[0.94689    1.14624695]
28,6.423706085858585,0.0890987093203457,[-0.01620036  0.19439778],1.0931885589004064,[0.98393016 1.21457932]
29,6.631306535353534,0.14189797289140052,[0.03364437 0.25015157],1.1524590604728027,[1.03421674 1.28422006]
30,6.838906984848485,0.19924764665686212,[0.09650749 0.3019878 ],1.2204841773037685,[1.10131783 1.35254473]
31,7.046507434343434,0.25596365226803486,[0.16431205 0.34761525],1.2917057765110778,[1.17858203 1.41568747]
32,7.254107883838383,0.3050642538255727,[0.22523626 0.38489225],1.3567121741530446,[1.25261862 1.46945598]
33,7.461708333333332,0.33956560890304444,[0.26774815 0.41138306],1.4043374263731043,[1.30701793 1.50890325]
34,7.669308782828283,0.3524838750740188,[0.28304415 0.4219236 ],1.4225967162969295,[1.32716375 1.52489202]
35,7.876909232323232,0.33683579752698706,[0.26649285 0.40717875],1.40050907780287,[1.30537825 1.50257266]
36,8.084509681818181,0.28906274121967035,[0.21697719 0.3611483 ],1.335175496439751,[1.24231576 1.43497625]
37,8.29211013131313,0.21709570569245187,[0.14021558 0.29397583],1.242463007230179,[1.1505218  1.34175148]
38,8.499710580808081,0.13127256120890507,[0.04508632 0.2174588 ],1.1402785346563074,[1.04611816 1.24291422]
39,8.70731103030303,0.04193117803260623,[-0.05610851  0.13997087],1.0428227071707106,[0.94543654 1.15024029]
40,8.91491147979798,-0.04059057357286987,[-0.14912441  0.06794326],0.9602221898181873,[0.86146194 1.07030458]
41,9.122511929292928,-0.10597682113309678,[-0.21979595  0.00784231],0.8994454959617455,[0.80268257 1.00787314]
42,9.330112378787877,-0.14700684984984863,[-0.2597281 -0.0342856],0.863288064002452,[0.77126126 0.9662955 ]
43,9.537712828282828,-0.16271969079929863,[-0.27087522 -0.05456416],0.8498293700222261,[0.76271166 0.94689776]
44,9.745313277777777,-0.1529095179132132,[-0.2560901  -0.04972893],0.8582073706922205,[0.77407222 0.95148731]
45,9.952913727272726,-0.11737050512335875,[-0.21660681 -0.0181342 ],0.8892556583426197,[0.80524652 0.98202923]
46,10.160514176767677,-0.05589682636150137,[-0.15135696  0.03956331],0.9456366956360993,[0.85954082 1.04035636]
47,10.368114626262626,0.0315649253289853,[-0.05811979  0.12124964],1.0320683807996136,[0.94353691 1.1289067 ]
48,10.575715075757575,0.13953485434578308,[0.05693972 0.22212999],1.149738878416133,[1.05859199 1.24873369]
49,10.783315525252524,0.25556400115853095,[0.17666498 0.33446302],1.2911896480068767,[1.19323127 1.39718992]
50,10.990915974747473,0.36675903564909695,[0.28508646 0.44843161],1.4430501535737352,[1.32987701 1.56585438]
51,11.198516424242424,0.4602266276993492,[0.37143173 0.54902152],1.5844330207194834,[1.44980887 1.7315579 ]
52,11.406116873737373,0.5230734471911532,[0.42821339 0.61793351],1.6872052252812129,[1.53451349 1.85509054]
53,11.613717323232322,0.5432352842247241,[0.44792099 0.63854958],1.721567622585402,[1.56505503 1.89373218]
54,11.821317772727273,0.521651021284612,[0.43001922 0.61328282],1.684807006907452,[1.53728708 1.84648313]
55,12.028918222222222,0.4695837458142265,[0.38024433 0.55892316],1.5993283275315242,[1.46264191 1.74878833]
56,12.236518671717171,0.3985809334918684,[0.3067906  0.49037127],1.4897092005473878,[1.35905635 1.63292236]
57,12.44411912121212,0.3201900599958389,[0.22291824 0.41746188],1.377389526107549,[1.24971839 1.51810354]
58,12.651719570707069,0.24595860100443862,[0.14554132 0.34637588],1.2788466294798928,[1.15666553 1.41393398]
59,12.85932002020202,0.18639551744812702,[0.09026757 0.28252347],1.20489872461527,[1.09446709 1.3264729 ]
60,13.066920469696969,0.14340101714506906,[0.05763655 0.22916549],1.1541925598780427,[1.05932991 1.25755013]
61,13.274520919191918,0.11461867372848335,[0.03950122 0.18973613],1.121445719312163,[1.04029176 1.20893056]
62,13.482121368686869,0.0976618082399364,[0.02765194 0.16767168],1.1025898352507664,[1.0280378  1.18254829]
63,13.689721818181818,0.090143741720995,[0.01860942 0.16167807],1.094331573504101,[1.01878365 1.17548176]
64,13.897322267676767,0.0896777952132254,[0.01528607 0.16406952],1.0938217923036928,[1.0154035  1.17829623]
65,14.104922717171716,0.09414509687602195,[0.02143521 0.16685498],1.0987191550690352,[1.02166659 1.18158291]
66,14.312523166666665,0.10270520079038195,[0.03588227 0.16952813],1.1081646748476057,[1.03653381 1.18474567]
67,14.520123616161616,0.11489871081335297,[0.05416425 0.17563317],1.1217598096786614,[1.05565798 1.19200072]
68,14.727724065656565,0.13026629618457922,[0.07182295 0.18870964],1.1391316893608194,[1.07446509 1.20769024]
69,14.935324515151514,0.14834862614370525,[0.08785954 0.20883771],1.1599172033445064,[1.09183476 1.232245  ]
70,15.142924964646465,0.1686853779673209,[0.10523094 0.23213982],1.1837476472390431,[1.11096714 1.26129607]
71,15.350525414141414,0.18996971246005723,[0.12543925 0.25450018],1.2092129730163996,[1.13364629 1.28981678]
72,15.558125863636363,0.20850564740886848,[0.1433516 0.2736597],1.2318358867222094,[1.15413552 1.31476731]
73,15.765726313131312,0.2201787161869304,[0.15280877 0.28754867],1.2462994445699982,[1.16510215 1.33315547]
74,15.973326762626261,0.22087445216741966,[0.14959332 0.29215558],1.2471668416407364,[1.16136185 1.33931137]
75,16.18092721212121,0.20647838872351218,[0.13160176 0.28135502],1.2293411662981373,[1.14065397 1.3249239 ]
76,16.388527661616163,0.17293559452703489,[0.09735901 0.24851218],1.1887895380659361,[1.10225603 1.28211643]
77,16.59612811111111,0.12102445193546404,[0.04778191 0.19426699],1.1286525097682678,[1.04894187 1.21442048]
78,16.80372856060606,0.05984733062240402,[-0.0113182   0.13101287],1.0616744489946708,[0.98874561 1.13998245]
