,index,PDP,PDP 95CI,RR,RR 95CI
29,75.83778292929293,-0.2931884419198453,[-0.42518059 -0.1611963 ],0.7458815720977058,[0.65365173 0.85112498]
30,76.04881303030304,-0.27533498969658843,[-0.40578892 -0.14488106],0.7593177170039828,[0.66645083 0.86512519]
31,76.25984313131313,-0.22656411506065005,[-0.35353686 -0.09959137],0.7972682237737488,[0.70220011 0.90520724]
32,76.47087323232323,-0.1570911392589033,[-0.28157296 -0.03260932],0.8546261652728167,[0.75459586 0.96791663]
33,76.68190333333334,-0.07713615554577047,[-0.20165475  0.04738244],0.9257637971499918,[0.81737708 1.04852293]
34,76.89293343434343,0.0030807428243100725,[-0.1229962   0.12915769],1.00308549318945,[0.88426702 1.13786954]
35,77.10396353535353,0.07333990358026328,[-0.05284642  0.19952622],1.0760962437246053,[0.94852568 1.22082422]
36,77.31499363636364,0.12599172540529568,[0.00347894 0.24850451],1.1342727825966334,[1.003485  1.2821066]
37,77.52602373737373,0.1620091543932235,[0.04532135 0.27869696],1.175871005657295,[1.04636406 1.32140684]
38,77.73705383838384,0.18417140443278626,[0.07255066 0.29579215],1.202221871594968,[1.07524728 1.34419073]
39,77.94808393939394,0.19525768941271524,[0.08595809 0.30455728],1.215624199618226,[1.08976066 1.35602454]
40,78.15911404040403,0.19804722322174673,[0.0884207  0.30767375],1.2190199585122514,[1.09244761 1.36025713]
41,78.37014414141414,0.19531576229762354,[0.08449464 0.30613689],1.215694796472324,[1.08816701 1.35816821]
42,78.58117424242424,0.18935258891909615,[0.07724361 0.30146157],1.2084669694365768,[1.08030521 1.35183317]
43,78.79220434343435,0.18146312446723725,[0.06633448 0.29659177],1.1989703232250852,[1.06858408 1.34526601]
44,79.00323444444444,0.17283410251331455,[0.05219321 0.293475  ],1.188668891544261,[1.05357928 1.34107965]
45,79.21426454545454,0.16465225662859428,[0.03738905 0.29191546],1.1789830638731353,[1.03809681 1.33898982]
46,79.42529464646465,0.1581043203843427,[0.02605432 0.29015432],1.1712883775882021,[1.0263967  1.33663374]
47,79.63632474747475,0.1543819187213233,[0.02250258 0.28626126],1.1669364765704788,[1.02275767 1.33144026]
48,79.84735484848485,0.15485424897960834,[0.0281548 0.2815537],1.1674877861677122,[1.02855489 1.32518715]
49,80.05838494949495,0.16111415674359889,[0.04103702 0.28119129],1.1748190746790648,[1.04189068 1.32470699]
50,80.26941505050505,0.17476874815016222,[0.05946283 0.29007466],1.190970770571085,[1.06126632 1.33652727]
51,80.48044515151516,0.19742512933616724,[0.08393855 0.31091171],1.218261849481607,[1.08756206 1.36466873]
52,80.69147525252525,0.23069040643847838,[0.11785669 0.34352412],1.2594692555116473,[1.12508287 1.40990753]
53,80.90250535353535,0.2759309115460807,[0.16578233 0.3860795 ],1.3177568191009896,[1.18031615 1.47120162]
54,81.11353545454546,0.33073691735500665,[0.22572867 0.43574516],1.3919935347913621,[1.25323558 1.54611474]
55,81.32456555555555,0.38970057811703346,[0.28944725 0.48995391],1.4765386197138475,[1.33568898 1.63224099]
56,81.53559565656565,0.44733146258552503,[0.34848278 0.54618015],1.564132664829469,[1.41691614 1.72664488]
57,81.74662575757576,0.498139139513845,[0.39643609 0.59984219],1.645656083262403,[1.48651743 1.82183128]
58,81.95765585858585,0.536633177655347,[0.42967884 0.64358751],1.7102390869233715,[1.5367639  1.90329675]
59,82.16868595959596,0.5578217108458089,[0.44618059 0.66946283],1.7468631797831953,[1.56233358 1.95318785]
60,82.37971606060606,0.5608457210233694,[0.4460572  0.67563425],1.7521537070902136,[1.56214081 1.96527905]
61,82.59074616161615,0.5468896942532211,[0.43022773 0.66355166],1.7278704461064907,[1.53760764 1.94167627]
62,82.80177626262626,0.5171526401168365,[0.40001399 0.63429129],1.6772451236643244,[1.49184557 1.88568526]
63,83.01280636363636,0.47283356819569383,[0.35745378 0.58821336],1.6045343152114386,[1.42968448 1.80076821]
64,83.22383646464647,0.4151314880712617,[0.3049947  0.52526828],1.5145698754715542,[1.35661781 1.69091242]
