,index,PDP,PDP 95CI,RR,RR 95CI
0,26.756428,0.13832662663273,[0.05017172 0.22648153],1.14835057090515,[1.05145164 1.25417945]
1,28.013188222222222,0.1083620525555688,[0.031275   0.18544911],1.1144511622443558,[1.0317692  1.20375893]
2,29.269948444444445,0.06361669644969932,[-0.00309072  0.13032411],1.0656838400661128,[0.99691405 1.13919755]
3,30.526708666666668,0.012062060220528923,[-0.05511905  0.07924317],1.0121351002445398,[0.94637248 1.08246751]
4,31.78346888888889,-0.03833035422653463,[-0.11841025  0.04174954],0.9623949571287684,[0.88833154 1.04263331]
5,33.04022911111111,-0.07958904498608377,[-0.17659128  0.01741319],0.9234957836380918,[0.83812227 1.01756568]
6,34.296989333333336,-0.1037561325961985,[-0.21374407  0.0062318 ],0.9014451036954305,[0.80755504 1.00625126]
7,35.553749555555555,-0.10685552737281526,[-0.22316864  0.00945758],0.8986554947324936,[0.79997993 1.00950244]
8,36.81050977777778,-0.09440396460277485,[-0.21355564  0.02474771],0.909915114489644,[0.80770722 1.02505648]
9,38.06727,-0.07330262345918764,[-0.19466321  0.04805797],0.9293195535695203,[0.82311182 1.04923147]
10,39.32403022222222,-0.050452683115163814,[-0.17392772  0.07302235],0.9507989164508098,[0.84035764 1.07575458]
11,40.580790444444446,-0.032755322743813625,[-0.1564521   0.09094145],0.967775323233205,[0.85517248 1.09520488]
12,41.837550666666665,-0.02700528673733549,[-0.14637412  0.09236354],0.9733560956327229,[0.86383447 1.09676347]
13,43.094310888888884,-0.03442772537381614,[-0.14576263  0.07690718],0.9661581658834038,[0.86436285 1.07994183]
14,44.35107111111111,-0.04805428181558159,[-0.15363487  0.05752631],0.9530820506492363,[0.85758509 1.05921314]
15,45.60783133333334,-0.060260744162949145,[-0.16735042  0.04682893],0.9415190059905786,[0.84590314 1.04794273]
16,46.864591555555556,-0.06342290051623611,[-0.17862165  0.05177584],0.9385464779601597,[0.8364223  1.05313965]
17,48.121351777777775,-0.04991653897576001,[-0.1739697   0.07413663],0.9513088183958719,[0.84032236 1.07695393]
18,49.378112,-0.012549443356180034,[-0.13949875  0.11439986],0.987528972540055,[0.86979411 1.12120036]
19,50.63487222222223,0.0471832813039007,[-0.07480467  0.16917124],1.0483141278534787,[0.92792472 1.18432292]
20,51.89163244444445,0.11974098015295333,[0.00747433 0.23200763],1.1272048453366728,[1.00750234 1.26112935]
21,53.148392666666666,0.1952795939419971,[0.09339637 0.29716282],1.2156508275857378,[1.09789682 1.34603445]
22,54.40515288888889,0.26395506342205105,[0.16956966 0.35834046],1.302069684430373,[1.18479488 1.43095273]
23,55.66191311111111,0.3159233293441337,[0.22485076 0.4069959 ],1.3715250958661231,[1.25213583 1.50229795]
24,56.91867333333333,0.3422870605084117,[0.25161536 0.43295876],1.4081644679087328,[1.28610125 1.54181264]
25,58.17543355555556,0.34372413758713066,[0.25141084 0.43603744],1.4101895635493773,[1.28583825 1.54656669]
26,59.432193777777776,0.3264722770411647,[0.23034605 0.4225985 ],1.3860698232737096,[1.25903563 1.52592152]
27,60.688954,0.2968376797099427,[0.19540472 0.39827064],1.3455968640470561,[1.21580295 1.48924702]
28,61.94571422222222,0.26112654643289457,[0.15476894 0.36748416],1.2983919619091828,[1.16738819 1.44409692]
29,63.20247444444445,0.2256450780494491,[0.11717957 0.33411059],1.25313082270477,[1.1243213  1.39669759]
30,64.45923466666667,0.19583210877929452,[0.0896062  0.30205802],1.2163226782916021,[1.09374348 1.3526397 ]
31,65.7159948888889,0.17217464468532853,[0.07039698 0.27395231],1.1878852729489555,[1.07293403 1.31515208]
32,66.97275511111111,0.15340516978216023,[0.05503261 0.25177773],1.165797229074883,[1.05657507 1.2863101 ]
33,68.22951533333332,0.13825411210426317,[0.04045827 0.23604996],1.1482673018241316,[1.04128785 1.26623757]
34,69.48627555555555,0.12545189968611067,[0.02619142 0.22471238],1.133660638216522,[1.02653743 1.25196257]
35,70.74303577777778,0.11372896231170729,[0.01366829 0.21378963],1.1204483999813823,[1.01376213 1.23836211]
36,71.999796,0.1018259260302998,[0.0037242  0.19992766],1.1071907218678827,[1.00373114 1.2213144 ]
