,index,PDP,PDP 95CI,RR,RR 95CI
35,10.704131341414142,0.259741490476695,[0.19353351 0.32594947],1.29659486121866,[1.21353005 1.38534537]
36,10.929319445454546,0.26016445969720764,[0.1914929  0.32883601],1.2971433969351147,[1.21105624 1.38935   ]
37,11.15450754949495,0.24292755426137103,[0.17327058 0.31258453],1.2749762541761274,[1.18918783 1.36695349]
38,11.379695653535354,0.2147107586190079,[0.1437392  0.28568231],1.2395033294575244,[1.15458296 1.33066965]
39,11.604883757575758,0.18219405721994064,[0.10902081 0.25536731],1.1998470102644536,[1.11518555 1.2909357 ]
40,11.830071861616162,0.15205743451399187,[0.07690079 0.22721407],1.1642271013296586,[1.07993494 1.25509852]
41,12.055259965656566,0.13096091710464683,[0.05560861 0.20631323],1.1399232289411108,[1.05718383 1.22913814]
42,12.28044806969697,0.12275640024743589,[0.04800699 0.19750581],1.1306089713334588,[1.04917799 1.21836014]
43,12.505636173737374,0.12561652454947778,[0.04827881 0.20295424],1.1338472823069004,[1.04946322 1.22501641]
44,12.730824277777778,0.1370288151740871,[0.05263109 0.22142654],1.1468611950492642,[1.05404073 1.24785558]
45,12.956012381818182,0.15448079728457856,[0.06153728 0.24742431],1.167051867277432,[1.06347014 1.28072242]
46,13.181200485858586,0.17545999604426663,[0.07739833 0.27352166],1.1917943112107563,[1.08047238 1.31458583]
47,13.40638858989899,0.19746189190853,[0.10215571 0.29276808],1.2183066367442479,[1.10755591 1.34013195]
48,13.631576693939394,0.21827076794726843,[0.13344001 0.30310153],1.2439238367276935,[1.14275271 1.35405193]
49,13.856764797979798,0.23603464730455026,[0.16332558 0.30874371],1.266218180453807,[1.17741997 1.36171334]
50,14.081952902020202,0.24892474639576692,[0.18236579 0.3154837 ],1.282645505740582,[1.20005308 1.37092227]
51,14.307141006060606,0.25511228163631,[0.18513409 0.32509047],1.290606524150113,[1.20337979 1.38415587]
52,14.53232911010101,0.25276846944157116,[0.17477801 0.33075893],1.2875851270170824,[1.1909818  1.39202418]
53,14.757517214141414,0.24027904641786213,[0.15717325 0.32338484],1.2716039373417336,[1.17019833 1.38179702]
54,14.982705318181818,0.21939406932569694,[0.13582261 0.30296553],1.2453219231773582,[1.14547868 1.35386779]
55,15.207893422222222,0.1945348003429293,[0.11226087 0.27680874],1.2147457557183554,[1.11880468 1.31891409]
56,15.433081526262626,0.17019608207289727,[0.08826474 0.25212742],1.1855372911405238,[1.09227726 1.28675999]
57,15.65826963030303,0.15087275711894033,[0.06776749 0.23397803],1.1628486844508783,[1.07011646 1.26361673]
