,index,PDP,PDP 95CI,RR,RR 95CI
65,3.2128075333333337,-0.30785040800738106,[-0.45307388 -0.16262694],0.7350252636791867,[0.63567117 0.8499082 ]
66,3.2302371,-0.24070833241880552,[-0.37736476 -0.1040519 ],0.786070864343731,[0.68566592 0.90117852]
67,3.247666666666667,-0.17882204341711538,[-0.30152299 -0.0561211 ],0.836254703185736,[0.73969082 0.94542464]
68,3.2650962333333338,-0.12214078829274977,[-0.22785119 -0.01643039],0.8850237587469986,[0.79624274 0.98370386]
69,3.2825258,-0.07061381433614523,[-0.15882819  0.01760056],0.9318216788245195,[0.85314293 1.01775636]
70,3.2999553666666666,-0.024190437589019405,[-0.09681966  0.04843879],0.976099805963246,[0.90771969 1.04963112]
71,3.317384933333334,0.017121355281042246,[-0.04390539  0.0781481 ],1.0172687657717978,[0.9570445  1.08128278]
72,3.3348145000000002,0.05314799014207994,[-0.00197149  0.10826748],1.054585701859495,[0.99803045 1.11434577]
73,3.3522440666666666,0.08368688841475451,[0.02794872 0.13942506],1.0872883979111139,[1.02834295 1.14961265]
74,3.3696736333333335,0.10853547151972484,[0.04752903 0.16954191],1.1146444459695621,[1.04867664 1.18476201]
75,3.3871032000000003,0.12749116087764858,[0.06000007 0.19498225],1.1359748271762993,[1.06183662 1.21528942]
76,3.4045327666666667,0.14034411450955642,[0.0680136  0.21267463],1.1506696928739077,[1.07037986 1.23698211]
77,3.4219623333333336,0.1462948186011137,[0.07165789 0.22093175],1.1575374013077075,[1.07428776 1.2472383 ]
78,3.4393919000000004,0.14352821985565442,[0.06787176 0.21918468],1.154339385638316,[1.07022806 1.24506119]
79,3.456821466666667,0.13012885574006172,[0.05315872 0.20709899],1.1389751373536048,[1.05459702 1.23010433]
80,3.4742510333333336,0.10418126372121768,[0.02438128 0.18398125],1.109801603453021,[1.02468094 1.20199328]
81,3.4916806000000005,0.06376998126600464,[-0.02102549  0.14856545],1.0658472057381956,[0.97919401 1.16016873]
82,3.509110166666667,0.007242983936607495,[-0.08507246  0.09955843],1.0072692777884076,[0.91844573 1.10468301]
83,3.5265397333333333,-0.06006601243157254,[-0.16258995  0.04245792],0.9417023674693088,[0.84993964 1.04337215]
84,3.5439693,-0.12528031841505255,[-0.23980069 -0.01075995],0.882249557120938,[0.78678466 0.98929773]
85,3.561398866666667,-0.1751481540210614,[-0.30145128 -0.04884502],0.839332661048496,[0.73974386 0.95232871]
86,3.5788284333333333,-0.1964177392568294,[-0.33179004 -0.06104544],0.8216689196112504,[0.71763798 0.94078049]
87,3.596258,-0.17583729412958748,[-0.31519056 -0.03648403],0.8387544425070494,[0.72964982 0.96417349]
88,3.613687566666667,-0.10175151431771316,[-0.23859803  0.03509501],0.9032539694642983,[0.78773146 1.0357181 ]
89,3.6311171333333334,0.017550353441179774,[-0.11245512  0.14755583],1.0177052658228443,[0.89363745 1.15899798]
90,3.6485467000000003,0.16022161349064398,[0.03738686 0.28305637],1.1737709656514177,[1.03809454 1.32717997]
91,3.665976266666667,0.30415648772120696,[0.18606619 0.42224678],1.3554811556509372,[1.20450199 1.52538492]
92,3.6834058333333335,0.4272491980233916,[0.31145276 0.54304564],1.5330346433304203,[1.36540728 1.72124117]
93,3.7008354,0.5073939662877326,[0.39422981 0.62055812],1.6609570398811406,[1.48324137 1.85996584]
94,3.718264966666667,0.5260846587290936,[0.41933096 0.63283836],1.6922934140841508,[1.52094364 1.88294748]
95,3.7356945333333336,0.4894971051054708,[0.3921077  0.58688651],1.6314955428365687,[1.48009711 1.79838045]
96,3.7531241,0.41416004807852513,[0.32531415 0.50300595],1.5130992761378799,[1.38446551 1.65368469]
97,3.770553666666667,0.316637649550713,[0.23194767 0.40132763],1.372505153951905,[1.26105374 1.4938066 ]
98,3.7879832333333336,0.21349407142449883,[0.12801459 0.29897355],1.2379961586926325,[1.13656958 1.34847396]
99,3.8054128,0.12129347560234427,[0.03352356 0.20906339],1.12895618485114,[1.03409181 1.23252313]
