,index,PDP,PDP 95CI,RR,RR 95CI
58,881.2148529292929,-0.5086316036081953,[-0.66890467 -0.34835854],0.6013178572687335,[0.51226937 0.70584576]
59,881.348597979798,-0.5038677236555215,[-0.66512742 -0.34260803],0.6041892975219875,[0.514208   0.70991643]
60,881.482343030303,-0.4704552127556211,[-0.62760023 -0.3133102 ],0.6247178240241257,[0.53387143 0.73102312]
61,881.616088080808,-0.4197319620642098,[-0.57135118 -0.26811274],0.6572229568930124,[0.56476183 0.76482155]
62,881.7498331313132,-0.3630800340308489,[-0.51060512 -0.21555494],0.6955307651407296,[0.60013231 0.80609398]
63,881.8835781818182,-0.3118814911052522,[-0.45758142 -0.16618156],0.7320682796905071,[0.6328123  0.84689246]
64,882.0173232323232,-0.2775183957369824,[-0.42246214 -0.13257466],0.7576616267307691,[0.65543107 0.87583755]
65,882.1510682828283,-0.2688323000994853,[-0.41277002 -0.12489458],0.7642714131418492,[0.66181447 0.88258994]
66,882.2848133333333,-0.28253716910304577,[-0.426646   -0.13842834],0.7538686208181136,[0.65269457 0.87072565]
67,882.4185583838383,-0.31173219864192314,[-0.45894861 -0.16451579],0.7321775801259699,[0.63194772 0.84830436]
68,882.5523034343435,-0.3495159643686617,[-0.50260298 -0.19642895],0.7050292664272976,[0.60495393 0.82165971]
69,882.6860484848485,-0.3889870419357039,[-0.54844088 -0.22953321],0.6777430521951175,[0.57785005 0.79490457]
70,882.8197935353535,-0.423245663020242,[-0.58647812 -0.26001321],0.6549177242817839,[0.556283  0.7710414]
71,882.9535385858586,-0.44680526933731013,[-0.61007533 -0.28353521],0.639668459210428,[0.54330994 0.75311661]
72,883.0872836363636,-0.45816783797751226,[-0.62061051 -0.29572517],0.6324413196270783,[0.53761612 0.74399187]
73,883.2210286868686,-0.45653398143180673,[-0.61980234 -0.29326562],0.6334754826238594,[0.53805078 0.74582401]
74,883.3547737373738,-0.4411043121911076,[-0.60688956 -0.27531907],0.6433255963702579,[0.54504356 0.75932981]
75,883.4885187878788,-0.4110794427463732,[-0.57851822 -0.24364066],0.662934264190121,[0.56072863 0.78376922]
76,883.6222638383838,-0.3656856972171144,[-0.53012315 -0.20124825],0.6937208053279708,[0.58853249 0.81770941]
77,883.7560088888889,-0.30623677257777154,[-0.46176867 -0.15070488],0.7362122839377245,[0.6301681 0.8601015]
78,883.8897539393939,-0.23764126286507495,[-0.38203137 -0.09325115],0.7884854993928001,[0.68247364 0.91096468]
79,884.0234989898989,-0.16516319966915072,[-0.3007076 -0.0296188],0.8477553394067759,[0.74029421 0.97081553]
80,884.1572440404041,-0.09406661458011432,[-0.22595193  0.0378187 ],0.9102221261564211,[0.79775645 1.03854293]
81,884.2909890909091,-0.029615539188262714,[-0.1624112   0.10318012],0.9708187035561086,[0.85009158 1.10869108]
82,884.4247341414141,0.023119143635447672,[-0.11171292  0.15795121],1.0233884625057992,[0.89430096 1.17110905]
83,884.5584791919192,0.06418838726998038,[-0.07222394  0.20060071],1.0662932559169263,[0.93032254 1.22213669]
84,884.6922242424242,0.09917353615439609,[-0.03988585  0.23823293],1.1042579116040336,[0.96089912 1.26900474]
85,884.8259692929292,0.13393094530650163,[-0.00972948  0.27759137],1.1433138657300386,[0.9903177  1.31994672]
86,884.9597143434344,0.17431696974410418,[0.02507209 0.32356185],1.1904328372171809,[1.02538903 1.38204164]
87,885.0934593939394,0.22618796448490736,[0.07281238 0.37956355],1.253811315128611,[1.07552872 1.46164652]
88,885.2272044444444,0.2947758074138237,[0.14111236 0.44843926],1.3428252734661594,[1.15155403 1.56586636]
89,885.3609494949495,0.3775108694543921,[0.22661878 0.52840296],1.4586492984301846,[1.2543516 1.6962212]
90,885.4946945454545,0.4665203922789746,[0.31867238 0.6143684 ],1.5944365159449616,[1.37530068 1.84848873]
91,885.6284395959595,0.5538302749149903,[0.40753084 0.70012971],1.7399045839543328,[1.50310181 2.01401392]
92,885.7621846464647,0.6314664163898484,[0.4855578  0.77737504],1.880365957964013,[1.62508122 2.17575349]
93,885.8959296969697,0.6914547157307641,[0.5468891  0.83602033],1.9966179331635328,[1.72786942 2.30716693]
94,886.0296747474747,0.7268317578652616,[0.58634415 0.86731936],2.068516653448699,[1.79740535 2.38052098]
95,886.1634197979798,0.7375641769957263,[0.60146259 0.87366577],2.090836399344863,[1.82478575 2.39567677]
96,886.2971648484848,0.7265254342646159,[0.59131024 0.86174063],2.06788311501826,[1.80635362 2.36727767]
97,886.4309098989899,0.6965989356100886,[0.55752624 0.83567164],2.006915438433826,[1.7463471  2.30636256]
98,886.564654949495,0.6506680869702374,[0.50561988 0.79571629],1.9168210044693725,[1.65801298 2.21602775]
99,886.6984,0.5916162942832811,[0.44369187 0.73954072],1.8069065492069871,[1.55845021 2.09497311]
