,index,PDP,PDP 95CI,RR,RR 95CI
0,5.24833,-0.043875934347088585,[-0.12482199  0.03707012],0.9570726899557459,[0.88265401 1.03776578]
1,5.50111498989899,-0.046088933075671835,[-0.11871254  0.02653468],0.9549570311482667,[0.88806304 1.02688986]
2,5.75389997979798,-0.042716188810497636,[-0.10802996  0.02259758],0.9581832946210358,[0.8976007  1.02285484]
3,6.00668496969697,-0.031834097945963646,[-0.09786538  0.03419718],0.9686672726395907,[0.90677096 1.03478863]
4,6.259469959595959,-0.0115190568764676,[-0.08681289  0.06377477],0.9885470334497104,[0.91684863 1.06585231]
5,6.51225494949495,0.02015253800359297,[-0.06674824  0.10705331],1.020356971371972,[0.93543068 1.11299359]
6,6.765039939393939,0.06509308982087653,[-0.02927576  0.15946194],1.0672583706506107,[0.97114862 1.17287962]
7,7.01782492929293,0.12194114319008291,[0.02684451 0.21703778],1.129687610014663,[1.02720807 1.24239104]
8,7.270609919191919,0.1815301682324352,[0.08952229 0.27353805],1.1990507094045808,[1.09365171 1.31460738]
9,7.523394909090909,0.23355533454244454,[0.14485953 0.32225113],1.2630827180614983,[1.1558772  1.38023136]
10,7.776179898989899,0.26771181171462166,[0.1804446  0.35497902],1.3069704321682623,[1.19774977 1.42615073]
11,8.02896488888889,0.2736947693434776,[0.18634957 0.36103997],1.3148134196214254,[1.20484337 1.43482081]
12,8.28174987878788,0.241383680698325,[0.15440632 0.32836105],1.2730093707441392,[1.16696495 1.38869026]
13,8.534534868686869,0.17030239143870937,[0.08392976 0.25667502],1.1856633315576113,[1.0875525  1.29262498]
14,8.787319858585859,0.07416271715293547,[-0.01441036  0.16273579],1.0769820346898829,[0.98569298 1.17672575]
15,9.040104848484848,-0.03218784050049801,[-0.12673162  0.06235594],0.9683246744034335,[0.88097008 1.06434112]
16,9.29288983838384,-0.13390177986309335,[-0.23567113 -0.03213243],0.8746759711780253,[0.79004046 0.96837833]
17,9.545674828282827,-0.21613159927634976,[-0.3220232 -0.11024  ],0.8056292746675284,[0.72468138 0.89561916]
18,9.798459818181819,-0.2646837504465698,[-0.36765843 -0.16170907],0.7674486168845528,[0.69235363 0.85068866]
19,10.051244808080808,-0.27851551680563025,[-0.37258643 -0.18444461],0.756906522887389,[0.68895011 0.831566  ]
20,10.304029797979798,-0.26876350254517695,[-0.35389406 -0.18363295],0.7643239949546305,[0.70194933 0.83224122]
21,10.556814787878789,-0.24702360420634273,[-0.32900635 -0.16504086],0.7811222555428715,[0.71963845 0.84785906]
22,10.809599777777777,-0.2248917183302615,[-0.31078113 -0.1390023 ],0.7986026881102959,[0.73287426 0.87022602]
23,11.062384767676768,-0.213963741458066,[-0.30636145 -0.12156603],0.8073776588286647,[0.7361205  0.88553258]
24,11.315169757575758,-0.2244543739733062,[-0.3207742  -0.12813455],0.7989520288749281,[0.72558707 0.879735  ]
25,11.567954747474747,-0.25260889192730535,[-0.35039345 -0.15482433],0.7767716240746585,[0.70441088 0.85656563]
26,11.820739737373739,-0.2865612411589112,[-0.38634246 -0.18678002],0.7508410947442541,[0.67953777 0.82962621]
27,12.073524727272726,-0.31434545459047897,[-0.41790999 -0.21078092],0.7302667105923552,[0.65842149 0.80995149]
28,12.326309717171718,-0.3239955651443652,[-0.43133589 -0.21665524],0.7232534498973676,[0.64964067 0.80520752]
29,12.579094707070707,-0.3035456057429252,[-0.41078382 -0.19630739],0.7381962223769598,[0.66313027 0.82175959]
30,12.831879696969697,-0.24381387288582032,[-0.34368924 -0.1439385 ],0.783633476127365,[0.70914927 0.865941  ]
31,13.084664686868688,-0.15151412695642352,[-0.23855917 -0.06446909],0.8594057413997115,[0.78776208 0.9375651 ]
32,13.337449676767676,-0.03899217795063157,[-0.11249754  0.03451319],0.9617582320373159,[0.89359954 1.03511568]
33,13.590234666666667,0.08139956439977447,[0.01712893 0.1456702 ],1.0848042591455438,[1.01727647 1.15681461]
34,13.843019656565655,0.19730869036300822,[0.13607479 0.2585426 ],1.218120004581112,[1.14576758 1.29504131]
35,14.095804646464646,0.2963833567504131,[0.23562511 0.3571416 ],1.344985667348308,[1.26569972 1.42923824]
36,14.348589636363638,0.36957353369105533,[0.31073474 0.42841233],1.4471173362594543,[1.36442724 1.5348188 ]
37,14.601374626262626,0.41890680898757215,[0.3607682  0.47704542],1.5202986700161734,[1.43443092 1.61130663]
38,14.854159616161617,0.44873133107222063,[0.3862547  0.51120797],1.566323778133393,[1.4714594  1.66730402]
39,15.106944606060605,0.46339524837725693,[0.39213067 0.53465983],1.589461450337543,[1.48013111 1.70686751]
40,15.359729595959596,0.46724670933493695,[0.38707722 0.5474162 ],1.5955950030446828,[1.47267021 1.72878042]
41,15.612514585858587,0.46462133210995216,[0.37978517 0.5494575 ],1.59141145835782,[1.46197048 1.73231298]
42,15.865299575757575,0.45809168706350994,[0.37354882 0.54263455],1.5810539586107597,[1.45288149 1.72053374]
43,16.118084565656567,0.44666470029284855,[0.36324927 0.53008013],1.563090107755314,[1.43799426 1.69906845]
44,16.370869555555554,0.4289171573039511,[0.34370887 0.51412544],1.5355938163960947,[1.41016804 1.67217545]
45,16.623654545454546,0.40342584360279987,[0.31319975 0.49365193],1.4969442200727046,[1.36779473 1.63828823]
46,16.876439535353537,0.36876754469537804,[0.27357211 0.46396298],1.4459514455216431,[1.31465215 1.5903641 ]
47,17.129224525252525,0.3235855087929817,[0.2278612  0.41930981],1.3820743307233132,[1.255911   1.52091148]
48,17.382009515151516,0.2689357934554512,[0.17823502 0.35963657],1.3085711195192489,[1.19510616 1.4328086 ]
49,17.634794505050504,0.208913332649091,[0.12542147 0.2924052 ],1.2323381904155462,[1.13362614 1.33964573]
50,17.887579494949495,0.14780682916035473,[0.06963918 0.22597448],1.1592889339154073,[1.07212127 1.25354367]
51,18.140364484848487,0.08990498577569919,[0.01274039 0.16706958],1.094070326523178,[1.0128219 1.1818365]
52,18.393149474747474,0.039496505281580635,[-0.03995482  0.11894783],1.0402868633689426,[0.96083285 1.12631116]
53,18.645934464646466,0.0007963781340749342,[-0.08100301  0.08259577],1.0007966953273375,[0.92219092 1.08610268]
54,18.898719454545454,-0.023136435688077966,[-0.10671409  0.06044122],0.9771291593891795,[0.89878261 1.06230515]
55,19.151504444444445,-0.03016084214401949,[-0.11651386  0.05619218],0.9702894575603729,[0.89001776 1.05780095]
56,19.404289434343433,-0.018161030522210943,[-0.10856378  0.07224172],0.9820028871878063,[0.89712168 1.07491514]
57,19.657074424242424,0.014978809888886432,[-0.07910307  0.10906069],1.0150915544849888,[0.92394469 1.11523003]
58,19.909859414141415,0.07137448980081121,[-0.02324932  0.1659983 ],1.0739833463781028,[0.97701886 1.1805711 ]
59,20.162644404040403,0.15210144120194097,[0.06234154 0.24186134],1.1642783362357396,[1.06432579 1.27361758]
60,20.415429393939394,0.24961089157170507,[0.16847625 0.33074553],1.283525888767528,[1.18350012 1.39200553]
61,20.668214383838382,0.3520897941965151,[0.27925521 0.42492438],1.4220362085845768,[1.32214473 1.52947475]
