,index,PDP,PDP 95CI,RR,RR 95CI
45,138.96,0.13773578250113172,[0.03687934 0.23859223],1.1476722751125898,[1.03756782 1.26946078]
46,142.048,0.10828761760851983,[0.01127982 0.20529541],1.1143682112183715,[1.01134368 1.22788775]
47,145.136,0.09598855979006077,[-0.00027454  0.19225166],1.100746471151227,[0.9997255  1.21197548]
48,148.224,0.1038554128282085,[0.00483987 0.20287096],1.1094400325217773,[1.0048516  1.22491439]
49,151.312,0.12830128996357543,[0.02297476 0.23362782],1.13689548630069,[1.02324071 1.26317427]
50,154.4,0.1653182312657057,[0.05139243 0.27924403],1.1797684982018999,[1.05273594 1.32212995]
51,157.488,0.21089827680414458,[0.08834958 0.33344698],1.2347867422190144,[1.09236992 1.39577104]
52,160.576,0.26103346664843746,[0.13231705 0.38974988],1.2982711134895872,[1.14147017 1.47661142]
53,163.66400000000002,0.31182031111403286,[0.18131668 0.44232394],1.3659092322685764,[1.19879476 1.55631981]
54,166.752,0.36099372738289487,[0.23259425 0.4893932 ],1.4347544611849552,[1.26186938 1.63132603]
55,169.84,0.4075894961389876,[0.28307567 0.53210332],1.5031899692127413,[1.32720559 1.70250947]
56,172.928,0.4506792313606196,[0.33019328 0.57116518],1.5693777941662423,[1.391237   1.77032861]
57,176.016,0.48933454702609996,[0.37254641 0.60612269],1.6312303516096953,[1.45142583 1.83330929]
58,179.104,0.5226270571137369,[0.41002026 0.63523385],1.686452241684789,[1.50684832 1.88746348]
59,182.192,0.5496071898905235,[0.44292904 0.65628534],1.7325723122624705,[1.55726182 1.92761858]
60,185.28,0.5691497549732615,[0.4695384  0.66876111],1.7667642301410076,[1.59925581 1.95181773]
61,188.368,0.5800427265985088,[0.48663218 0.67345328],1.7861147437273106,[1.62682811 1.96099751]
62,191.45600000000002,0.5810734618496496,[0.49141129 0.67073563],1.787956704280012,[1.63462152 1.95567545]
63,194.544,0.5710293178100674,[0.48267516 0.65938348],1.7700880972593995,[1.62040344 1.93359986]
64,197.632,0.5486976515631466,[0.46096225 0.63643306],1.7309971877661523,[1.58559899 1.88972829]
65,200.72,0.5140301037696001,[0.42816122 0.59989899],1.6720160330639262,[1.53443344 1.82193475]
66,203.808,0.47253623422771723,[0.38923786 0.55583461],1.6040573035761376,[1.47585555 1.74339544]
67,206.89600000000002,0.4313822054429831,[0.34989794 0.51286647],1.5393837984004144,[1.41892272 1.67007156]
68,209.984,0.39773446416980374,[0.31667149 0.47879744],1.488448740955776,[1.37255161 1.61413214]
69,213.072,0.3787594571625853,[0.29754432 0.45997459],1.4604716874843011,[1.34654805 1.58403374]
70,216.16,0.38161873294162757,[0.30155119 0.46168628],1.4646535545127988,[1.35195432 1.58674743]
71,219.24800000000002,0.40929380949783906,[0.3329003  0.48568732],1.5057540603448907,[1.3950082  1.62529172]
72,222.336,0.4529688079801273,[0.38136138 0.52457624],1.572975121477712,[1.46427667 1.68974265]
73,225.424,0.5017614070243355,[0.4338118  0.56971102],1.6516278990538125,[1.54312842 1.76775612]
74,228.512,0.5447892852663053,[0.47789526 0.61168331],1.724245020264635,[1.61267656 1.84353203]
75,231.6,0.5711701213418795,[0.50293106 0.63940919],1.7703373494624957,[1.65356085 1.89536075]
76,234.68800000000002,0.5700963940913343,[0.49939323 0.64079956],1.7684375101448688,[1.64772117 1.89799784]
77,237.776,0.536833162151657,[0.4627943  0.61087203],1.7105811424274984,[1.58850655 1.842037  ]
78,240.864,0.47710374954287943,[0.3976034 0.5566041],1.6114006174594657,[1.48825367 1.74473747]
79,243.952,0.3976655183111206,[0.31005765 0.48527339],1.4883461221168377,[1.36350372 1.62461909]
80,247.04000000000002,0.30527583050249674,[0.20790829 0.40264337],1.3569992531749362,[1.23110026 1.49577336]
81,250.12800000000001,0.20669204816312786,[0.09989809 0.31348601],1.2296038547047548,[1.10505829 1.36818632]
82,253.216,0.1086076445228413,[-0.0051673   0.22238259],1.114724896109764,[0.99484603 1.24904916]
83,256.30400000000003,0.016021916134195704,[-0.10147511  0.13351895],1.016150955262758,[0.90350366 1.14284292]
84,259.392,-0.06789515694790416,[-0.18638315  0.05059284],0.9343584294316215,[0.82995554 1.05189451]
85,262.48,-0.1400645613620692,[-0.25732556 -0.02280356],0.8693021102587796,[0.77311648 0.97745447]
86,265.568,-0.19740728374690245,[-0.31137417 -0.0834404 ],0.8208562438149273,[0.73243977 0.91994591]
87,268.656,-0.23684431074101261,[-0.34513154 -0.12855709],0.7891141350493222,[0.7081272  0.87936336]
88,271.744,-0.25565310912178946,[-0.35522867 -0.15607755],0.7744105581625703,[0.70101313 0.85549284]
89,274.832,-0.2555646030277948,[-0.34362105 -0.16750815],0.7744791012494171,[0.70919763 0.84576972]
90,277.92,-0.241336985574817,[-0.31631198 -0.16636199],0.785576853710954,[0.72883204 0.84673966]
91,281.008,-0.2177863009004158,[-0.2799258 -0.1556468],0.8042973009118255,[0.75583982 0.85586143]
92,284.096,-0.18972859314214907,[-0.24198416 -0.13747303],0.8271836067838333,[0.78506861 0.87155786]
93,287.184,-0.16197990643757723,[-0.2110103  -0.11294951],0.8504582931053478,[0.80976573 0.89319575]
94,290.272,-0.13880950667436628,[-0.19369652 -0.08392249],0.8703938168797448,[0.82390791 0.91950252]
95,293.36,-0.12073752243269345,[-0.18815592 -0.05331913],0.8862665541552326,[0.82848552 0.94807741]
96,296.448,-0.10671149703466228,[-0.18915715 -0.02426584],0.8987849377089171,[0.82765643 0.9760262 ]
97,299.536,-0.09567359369568854,[-0.19229911  0.00095192],0.9087605928504235,[0.82506005 1.00095238]
98,302.624,-0.08656597563118923,[-0.19386735  0.0207354 ],0.917075042183991,[0.82376717 1.02095188]
99,305.712,-0.07833080605658087,[-0.19045466  0.03379305],0.9246584933141894,[0.82658323 1.03437052]
